employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
523,Diana I.,28.0,104361.0,2013-05-16,Engineering,Male,Bangladesh,Sylhet,53.9,True,No Review,6.23,1
2572,Hasan H.,54.0,34251.0,2017-07-12,Finance,Male,United States,Chattogram,77.0,True,No Review,210.55,0
19469,Charlie N.,45.0,48908.0,2017-07-12,Finance,Male,United States,Rajshahi,76.9,True,No Review,333.04,0
10768,Grace W.,56.0,93620.0,2023-12-24,Hr,Female,United States,Chattogram,117.7,True,No Review,105.12,0
9325,Grace V.,49.0,76437.0,2010-10-20,Hr,Male,Bangladesh,Sylhet,60.4,True,No Review,244.98000000000002,0
8822,Ira F.,48.0,88258.0,2018-02-08,Engineering,Male,United Kingdom,Sylhet,121.8,True,No Review,291.86,1
10999,Hasan K.,36.0,75093.0,2022-08-15,Finance,Male,United Kingdom,Chattogram,54.6,True,No Review,420.36,0
7923,Ira C.,62.0,72622.0,2020-12-30,Hr,Male,United States,Dhaka,127.9,True,No Review,393.11,0
5142,Grace C.,22.0,73250.0,2024-10-14,Finance,Male,United Kingdom,Sylhet,85.0,True,No Review,6.39,0
7883,Grace E.,44.0,68340.0,2019-03-28,Finance,Male,United States,Chattogram,70.6,True,No Review,242.55,0
11066,Charlie K.,35.0,15000.0,2015-07-08,Marketing,Female,United Kingdom,Khulna,51.5,True,No Review,135.02,0
1948,Ira L.,59.0,163212.0,2017-07-12,Sales,Female,United States,Sylhet,70.2,True,No Review,277.79,0
8295,Charlie C.,41.0,163212.0,2022-10-02,Sales,Male,United States,Sylhet,102.2,True,No Review,26.88,0
2716,Alice B.,18.0,46827.0,2024-08-15,Finance,Male,United States,Dhaka,115.5,True,No Review,409.73,0
1492,Bob G.,35.0,57203.0,2015-05-01,Finance,Female,Bangladesh,Rajshahi,96.2,True,No Review,335.98,0
11210,Eve O.,19.0,107815.0,2019-09-22,Sales,Male,United States,Rajshahi,58.3,True,No Review,316.45,0
712,Diana U.,45.0,88000.0,2017-07-12,Engineering,Female,Bangladesh,Chattogram,105.0,True,No Review,306.69,0
7016,Grace O.,18.0,84050.0,2018-01-25,Hr,Male,United States,Dhaka,122.7,True,No Review,355.13,0
7043,Charlie N.,41.0,79932.0,2019-07-19,Sales,Male,United Kingdom,Sylhet,119.9,True,No Review,184.81,0
19415,Eve M.,49.0,34863.0,2015-04-16,Sales,Male,United Kingdom,Khulna,49.4,True,No Review,58.44,0
3647,Ira P.,20.0,80121.0,2012-02-19,Finance,Male,United States,Chattogram,108.6,True,No Review,465.48,0
1135,Bob C.,19.0,114856.0,2013-08-17,Sales,Female,United States,Rajshahi,125.3,True,No Review,75.95,0
13926,Bob Q.,50.0,95035.0,2017-07-12,Hr,Female,United States,Dhaka,94.1,True,No Review,322.28,0
6820,John K.,35.0,67928.0,2011-12-23,Marketing,Male,United States,Chattogram,106.8,True,No Review,288.49,0
17421,Hasan J.,59.0,57287.0,2012-09-27,Sales,Female,United Kingdom,Khulna,89.9,True,No Review,373.54,0
3763,Hasan T.,45.0,60344.0,2010-06-30,Sales,Female,United Kingdom,Chattogram,50.8,True,No Review,275.29,0
19055,Ira T.,47.0,163212.0,2015-08-05,Marketing,Female,Bangladesh,Chattogram,102.4,True,No Review,315.61,0
17930,Eve A.,31.0,58292.0,2016-01-29,Marketing,Female,Bangladesh,Rajshahi,128.0,True,No Review,244.98000000000002,0
13231,Frank S.,33.0,104508.0,2012-09-08,Sales,Female,Bangladesh,Chattogram,92.4,True,No Review,60.25,0
13362,Diana P.,40.0,61855.0,2023-09-23,Sales,Female,United Kingdom,Chattogram,48.1,True,No Review,488.75,0
9164,Grace B.,38.0,105516.0,2015-03-01,Finance,Female,United Kingdom,Dhaka,93.8,True,No Review,223.94,0
4,Bob Y.,40.0,59387.0,2024-03-07,Engineering,Male,United Kingdom,Sylhet,78.7,True,No Review,322.85,0
13382,Bob R.,19.0,48814.0,2015-03-22,Marketing,Male,Bangladesh,Rajshahi,125.7,True,No Review,162.28,0
4355,Alice I.,21.0,42493.0,2020-04-06,Sales,Male,United Kingdom,Sylhet,51.2,True,No Review,463.62,0
7428,Charlie W.,56.0,41112.0,2013-05-25,Finance,Male,United States,Sylhet,90.0,True,No Review,307.06,0
13121,Bob U.,40.0,38229.0,2017-07-12,Finance,Female,United Kingdom,Khulna,97.3,True,No Review,453.87,0
650,Frank O.,39.0,100022.0,2015-08-08,Marketing,Male,United States,Khulna,93.4,True,No Review,140.09,0
9417,John C.,25.0,52899.0,2024-10-11,Hr,Male,United Kingdom,Dhaka,74.3,True,No Review,244.98000000000002,0
662,Diana H.,61.0,67050.0,2024-11-02,Hr,Female,United States,Khulna,113.5,True,No Review,244.98000000000002,1
12825,Ira T.,19.0,15000.0,2017-07-12,Sales,Female,Bangladesh,Khulna,48.4,True,No Review,109.86,0
2943,Charlie T.,55.0,78230.0,2020-09-27,Engineering,Female,United Kingdom,Rajshahi,111.1,True,No Review,97.97,0
15818,Ira Q.,22.0,93177.0,2010-06-13,Sales,Female,United Kingdom,Rajshahi,114.5,True,No Review,375.55,0
14506,Ira Y.,46.0,114963.0,2021-04-06,Hr,Male,United States,Khulna,45.2,True,No Review,95.21,0
3128,Frank P.,56.0,66244.0,2021-03-16,Hr,Female,United States,Dhaka,79.7,True,No Review,225.41,0
17891,Ira C.,53.0,42787.0,2021-03-24,Sales,Female,United Kingdom,Chattogram,49.5,True,No Review,412.38,0
10874,Frank U.,38.0,55252.0,2022-01-17,Engineering,Male,Bangladesh,Dhaka,125.5,True,No Review,215.82,0
12984,Grace U.,49.0,74584.0,2014-09-16,Sales,Male,Bangladesh,Dhaka,109.8,True,No Review,268.54,0
15813,Ira F.,42.0,117174.0,2014-06-24,Marketing,Male,United States,Rajshahi,62.8,True,No Review,105.55,0
18062,Ira L.,25.0,33637.0,2017-07-12,Finance,Male,United States,Dhaka,54.8,True,No Review,96.22,0
2812,Eve V.,20.0,43245.0,2014-11-24,Engineering,Male,United States,Sylhet,109.2,True,No Review,76.94,0
8059,John N.,54.0,90073.0,2023-05-01,Hr,Female,United States,Dhaka,80.6,True,No Review,362.49,0
9690,John C.,53.0,63094.0,2013-04-25,Sales,Male,United States,Rajshahi,104.4,True,No Review,72.21,0
8459,Diana Q.,20.0,60759.0,2017-07-12,Finance,Female,Bangladesh,Chattogram,69.4,True,No Review,479.82,1
2919,Alice K.,22.0,50931.0,2017-02-22,Sales,Female,United Kingdom,Dhaka,86.8,True,No Review,207.13,0
14052,Eve K.,52.0,92976.0,2015-11-22,Sales,Female,United Kingdom,Rajshahi,95.1,True,No Review,61.81,0
7220,Diana I.,23.0,46407.0,2017-11-28,Finance,Female,Bangladesh,Dhaka,72.5,True,No Review,115.84,0
1046,Frank O.,19.0,33403.0,2017-07-12,Hr,Female,United States,Rajshahi,67.7,True,No Review,361.88,0
6814,Hasan M.,49.0,106057.0,2024-08-19,Engineering,Male,United States,Khulna,53.0,True,No Review,177.14,0
17666,Charlie D.,30.0,59408.0,2010-07-08,Engineering,Male,Bangladesh,Sylhet,101.6,True,No Review,291.74,0
14293,Hasan Q.,58.0,102153.0,2018-02-01,Engineering,Male,United States,Khulna,100.8,True,No Review,485.53,0
13833,John C.,19.0,163212.0,2017-07-12,Engineering,Male,Bangladesh,Sylhet,105.8,True,No Review,181.96,0
15825,Eve I.,37.0,65212.0,2017-07-12,Sales,Male,United Kingdom,Chattogram,69.0,True,No Review,456.66,0
11385,Ira D.,57.0,35715.0,2023-08-18,Finance,Male,United Kingdom,Rajshahi,86.8,True,No Review,214.34,0
18538,Frank E.,19.0,59727.0,2023-01-31,Sales,Male,Bangladesh,Khulna,96.0,True,No Review,369.65,0
9176,Alice T.,58.0,119374.0,2018-05-14,Engineering,Female,United States,Khulna,52.2,True,No Review,192.69,0
12193,Eve V.,25.0,105030.0,2010-08-16,Hr,Male,United States,Khulna,70.6,True,No Review,268.88,0
17495,Alice K.,62.0,163212.0,2014-02-09,Finance,Female,Bangladesh,Chattogram,101.0,True,No Review,13.43,0
6666,Eve U.,59.0,34051.0,2024-12-03,Engineering,Male,Bangladesh,Rajshahi,91.0,True,No Review,221.21,0
19095,Alice G.,48.0,36773.0,2015-07-07,Hr,Male,Bangladesh,Dhaka,96.9,True,No Review,235.28,0
4396,Diana T.,21.0,30904.0,2018-06-05,Hr,Female,United Kingdom,Khulna,112.7,True,No Review,480.48,0
18435,Charlie E.,56.0,100637.0,2020-12-11,Marketing,Male,Bangladesh,Chattogram,114.9,True,No Review,370.05,0
3466,Frank Z.,47.0,83048.0,2022-06-10,Finance,Female,United Kingdom,Dhaka,49.6,True,No Review,396.29,0
19932,Frank O.,45.0,107399.0,2012-06-12,Engineering,Male,Bangladesh,Khulna,119.6,True,No Review,355.27,0
10393,Alice E.,54.0,62292.0,2024-05-09,Sales,Male,United States,Chattogram,76.6,True,No Review,105.74,0
3479,Ira B.,48.0,80374.0,2023-08-14,Marketing,Female,Bangladesh,Rajshahi,114.4,True,No Review,244.98000000000002,0
16429,Charlie X.,36.0,62960.0,2018-02-12,Hr,Female,United States,Chattogram,51.7,True,No Review,5.51,0
14497,Frank Q.,35.0,98599.0,2018-03-20,Marketing,Female,United States,Dhaka,54.2,True,No Review,102.61,0
1585,Alice I.,18.0,107753.0,2012-11-17,Marketing,Male,Bangladesh,Sylhet,90.7,True,No Review,410.36,1
11178,Frank A.,41.0,90119.0,2019-03-16,Finance,Male,Bangladesh,Dhaka,123.6,True,No Review,64.23,1
12728,Ira D.,45.0,163212.0,2017-07-12,Finance,Female,United States,Sylhet,78.9,True,No Review,377.32,0
696,Alice T.,53.0,45978.0,2021-12-03,Hr,Female,United Kingdom,Dhaka,46.7,True,No Review,48.41,0
18470,Grace L.,37.0,81922.0,2021-12-03,Marketing,Male,United States,Chattogram,86.8,True,No Review,133.65,0
1210,Eve U.,43.0,65824.0,2013-10-06,Marketing,Male,Bangladesh,Khulna,122.4,True,No Review,70.97,1
15880,Bob R.,35.0,58432.0,2018-11-20,Engineering,Male,United States,Sylhet,71.2,True,No Review,458.98,0
1054,Frank A.,26.0,91571.0,2022-05-22,Finance,Male,Bangladesh,Khulna,93.3,True,No Review,164.93,0
11416,Hasan U.,18.0,54067.0,2024-11-19,Engineering,Female,Bangladesh,Dhaka,95.2,True,No Review,319.95,0
6549,Alice W.,59.0,102470.0,2018-12-13,Sales,Female,United States,Dhaka,56.1,True,No Review,482.84,0
10675,Alice Z.,37.0,55117.0,2017-07-12,Finance,Male,Bangladesh,Chattogram,126.6,True,No Review,98.31,0
9196,Grace V.,64.0,114144.0,2017-07-12,Marketing,Female,Bangladesh,Chattogram,86.8,True,No Review,115.65,0
14878,Grace O.,25.0,104262.0,2014-09-15,Hr,Male,United States,Chattogram,59.8,True,No Review,221.26,0
10340,Bob A.,23.0,30679.0,2022-03-29,Sales,Female,Bangladesh,Rajshahi,71.7,True,No Review,407.65,0
6728,Frank B.,21.0,46416.0,2021-02-11,Finance,Male,United Kingdom,Sylhet,110.9,True,No Review,155.64,0
17918,Ira W.,21.0,73815.0,2011-10-01,Sales,Male,United States,Rajshahi,91.0,True,No Review,213.83,0
17501,Diana I.,18.0,30669.0,2015-02-09,Engineering,Male,Bangladesh,Dhaka,76.0,True,No Review,308.16,0
8298,Charlie C.,27.0,67006.0,2016-01-29,Hr,Male,United Kingdom,Rajshahi,48.5,True,No Review,280.85,0
10067,Bob Q.,63.0,44935.0,2024-11-17,Sales,Male,United Kingdom,Rajshahi,74.2,True,No Review,94.95,0
19333,Hasan N.,27.0,48122.0,2015-05-21,Marketing,Male,United States,Khulna,73.0,True,No Review,40.7,0
13702,Grace L.,55.0,114997.0,2017-07-12,Engineering,Male,Bangladesh,Rajshahi,83.0,True,No Review,161.6,0
9523,Bob H.,25.0,98712.0,2022-03-19,Hr,Male,Bangladesh,Khulna,117.7,True,No Review,157.54,0
11736,Charlie A.,31.0,41902.0,2016-04-05,Marketing,Female,United States,Rajshahi,129.0,True,No Review,189.19,0
10001,Charlie C.,39.0,46554.0,2011-05-06,Sales,Male,Bangladesh,Sylhet,82.2,True,No Review,25.22,0
16041,Bob H.,19.0,73891.0,2017-09-10,Hr,Male,United Kingdom,Sylhet,86.8,True,No Review,158.67,0
4563,Alice J.,24.0,116491.0,2024-07-31,Finance,Female,United States,Khulna,117.7,True,No Review,396.17,0
5212,Alice F.,41.0,108476.0,2021-03-28,Hr,Female,Bangladesh,Dhaka,86.8,True,No Review,237.08,0
18986,Bob T.,60.0,113227.0,2020-04-24,Engineering,Male,United States,Chattogram,72.0,True,No Review,410.04,0
9673,Ira O.,34.0,117313.0,2024-06-09,Sales,Male,Bangladesh,Sylhet,116.0,True,No Review,51.51,0
2382,Eve J.,38.0,58643.0,2011-10-09,Sales,Male,Bangladesh,Dhaka,77.5,True,No Review,133.47,0
14452,Eve Z.,22.0,83020.0,2019-12-21,Sales,Male,United Kingdom,Sylhet,94.7,True,No Review,260.28,0
11121,Ira E.,46.0,86757.0,2023-03-13,Engineering,Female,Bangladesh,Sylhet,63.7,True,No Review,436.55,0
19362,Eve Z.,52.0,118520.0,2017-03-23,Finance,Male,United States,Khulna,59.6,True,No Review,244.98000000000002,0
4606,Diana I.,59.0,15000.0,2016-05-07,Sales,Male,Bangladesh,Sylhet,121.8,True,No Review,432.67,0
11102,Ira U.,18.0,103096.0,2016-04-13,Engineering,Male,United Kingdom,Dhaka,116.1,True,No Review,148.81,0
9788,Grace W.,24.0,48536.0,2021-05-26,Sales,Male,United States,Khulna,123.8,True,No Review,323.28,0
5897,Ira C.,45.0,73603.0,2013-03-18,Sales,Female,United States,Sylhet,73.3,True,No Review,33.96,0
6825,Charlie X.,21.0,76326.0,2012-12-18,Hr,Female,United States,Sylhet,60.0,True,No Review,10.5,0
17498,Bob B.,25.0,79909.0,2014-09-28,Sales,Female,United States,Dhaka,51.5,True,No Review,388.75,0
18789,Ira Q.,41.0,37073.0,2014-09-28,Engineering,Male,Bangladesh,Sylhet,50.3,True,No Review,24.42,1
11806,Grace V.,56.0,34721.0,2014-12-08,Sales,Female,Bangladesh,Dhaka,72.7,True,No Review,322.19,0
5060,Eve K.,41.0,35758.0,2013-05-26,Hr,Female,Bangladesh,Sylhet,112.6,True,No Review,311.66,0
11901,Eve W.,41.0,38987.0,2024-10-22,Marketing,Female,United States,Dhaka,122.3,True,No Review,440.41,0
8582,Bob F.,20.0,85791.0,2023-06-24,Hr,Male,United Kingdom,Khulna,90.5,True,No Review,69.41,0
17676,Ira V.,60.0,78990.0,2019-05-22,Sales,Male,Bangladesh,Dhaka,104.0,True,No Review,84.33,0
8562,Diana X.,41.0,74347.0,2019-11-05,Sales,Female,United States,Khulna,126.8,True,No Review,205.48,0
8561,Eve Z.,61.0,97714.0,2011-09-12,Finance,Male,United States,Sylhet,59.1,True,No Review,132.91,0
13691,Ira B.,38.0,74404.5,2022-02-10,Hr,Female,United Kingdom,Khulna,111.5,True,No Review,244.98000000000002,0
9315,Charlie X.,59.0,59497.0,2010-03-29,Hr,Male,United States,Chattogram,123.5,True,No Review,312.0,0
289,Hasan Z.,54.0,100302.0,2020-12-08,Engineering,Male,Bangladesh,Khulna,98.7,True,No Review,346.3,0
2655,Grace E.,53.0,50721.0,2020-09-13,Marketing,Female,United Kingdom,Sylhet,58.5,True,No Review,244.98000000000002,0
2873,Alice J.,34.0,96934.0,2019-09-28,Sales,Male,Bangladesh,Rajshahi,57.0,True,No Review,258.35,0
323,Hasan W.,60.0,36919.0,2021-08-06,Marketing,Male,United Kingdom,Chattogram,62.1,True,No Review,333.89,0
10775,Hasan V.,36.0,101924.0,2013-12-25,Marketing,Female,United Kingdom,Sylhet,126.3,True,No Review,224.51,0
12470,Hasan T.,41.0,64695.0,2012-11-16,Sales,Female,United States,Chattogram,69.0,True,No Review,177.49,0
13285,Hasan M.,58.0,95237.0,2022-06-25,Engineering,Male,United States,Rajshahi,84.3,True,No Review,75.42,0
749,Grace H.,33.0,65381.0,2017-07-12,Sales,Male,United States,Khulna,101.3,True,No Review,244.98000000000002,0
9026,Bob H.,49.0,108716.0,2012-02-27,Marketing,Male,United Kingdom,Dhaka,75.7,True,No Review,470.88,0
12700,Hasan D.,56.0,114991.0,2020-01-13,Sales,Male,United States,Khulna,95.0,True,No Review,498.51,0
13663,Bob Q.,49.0,66322.0,2016-05-07,Finance,Female,United States,Chattogram,98.8,True,No Review,244.98000000000002,0
19518,Eve T.,60.0,69120.0,2012-10-23,Finance,Male,Bangladesh,Rajshahi,47.7,True,No Review,473.89,0
4523,Diana X.,30.0,163212.0,2014-01-30,Finance,Male,United States,Dhaka,54.1,True,No Review,83.73,0
15279,Diana A.,23.0,49306.0,2023-05-01,Sales,Female,Bangladesh,Chattogram,119.5,True,No Review,245.5,0
14304,Alice M.,52.0,77480.0,2015-06-25,Marketing,Male,United States,Rajshahi,57.2,True,No Review,169.15,0
17633,Alice M.,27.0,119750.0,2017-07-12,Finance,Female,United States,Sylhet,54.6,True,No Review,377.33,0
8033,Bob K.,50.0,113214.0,2019-05-06,Sales,Male,United Kingdom,Sylhet,72.0,True,No Review,19.1,0
7279,Alice K.,41.0,64701.0,2020-05-22,Finance,Male,United States,Dhaka,75.0,True,No Review,151.19,0
12662,John I.,43.0,70995.0,2022-01-25,Sales,Female,Bangladesh,Chattogram,107.8,True,No Review,137.8,0
13571,Bob Q.,53.0,81294.0,2017-07-12,Hr,Female,United States,Dhaka,91.8,True,No Review,356.09,0
9078,John J.,51.0,74404.5,2020-08-10,Sales,Female,United Kingdom,Dhaka,86.8,True,No Review,123.74,0
10958,John W.,53.0,81966.0,2017-10-22,Sales,Male,United Kingdom,Dhaka,110.9,True,No Review,422.63,0
13967,Grace M.,65.0,81940.0,2018-06-12,Finance,Male,United States,Sylhet,59.0,True,No Review,342.23,1
18628,Hasan L.,41.0,76856.0,2020-09-07,Engineering,Male,Bangladesh,Khulna,49.2,True,No Review,430.68,0
5131,Ira C.,64.0,100035.0,2024-05-07,Engineering,Female,Bangladesh,Dhaka,55.0,True,No Review,325.58,0
18933,Ira P.,60.0,50239.0,2017-05-05,Sales,Female,United States,Rajshahi,124.1,True,No Review,80.76,0
3915,Eve W.,48.0,78622.0,2017-05-05,Finance,Female,United States,Rajshahi,109.2,True,No Review,45.89,1
15009,Diana V.,49.0,107087.0,2023-10-03,Sales,Male,United States,Rajshahi,108.0,True,No Review,244.98000000000002,0
559,Eve K.,32.0,37207.0,2013-06-21,Sales,Male,Bangladesh,Khulna,70.8,True,No Review,244.98000000000002,0
10423,Bob T.,62.0,44563.0,2017-07-12,Engineering,Male,Bangladesh,Khulna,113.9,True,No Review,70.79,0
5117,Diana X.,37.0,80627.0,2014-07-11,Sales,Female,United States,Dhaka,53.2,True,No Review,65.76,0
15480,Hasan A.,52.0,95062.0,2017-07-12,Marketing,Female,Bangladesh,Chattogram,89.9,True,No Review,334.85,0
8779,Charlie V.,44.0,84965.0,2020-02-28,Hr,Female,United States,Dhaka,66.1,True,No Review,364.08,0
11310,Ira V.,34.0,84447.0,2011-07-06,Sales,Male,United Kingdom,Dhaka,72.0,True,No Review,183.14,0
12370,John W.,56.0,50075.0,2015-02-17,Engineering,Female,United States,Khulna,63.3,True,No Review,477.75,0
11387,Bob L.,55.0,106090.0,2014-07-24,Hr,Male,Bangladesh,Sylhet,69.8,True,No Review,58.42,0
13003,Ira Z.,35.0,32243.0,2020-12-27,Engineering,Male,United States,Dhaka,93.3,True,No Review,182.47,0
17440,Frank Z.,50.0,50121.0,2012-07-25,Sales,Female,Bangladesh,Khulna,47.8,True,No Review,280.36,0
6925,Eve T.,37.0,37830.0,2017-01-13,Sales,Female,United States,Chattogram,121.5,True,No Review,109.02,0
1892,Alice C.,25.0,69231.0,2014-11-19,Hr,Male,Bangladesh,Chattogram,100.1,True,No Review,499.4,0
861,Diana N.,37.0,117280.0,2017-07-12,Finance,Female,United Kingdom,Khulna,89.9,True,No Review,496.85,0
1652,Charlie V.,21.0,118736.0,2017-07-12,Sales,Female,United States,Chattogram,118.0,True,No Review,227.83,0
8190,Diana P.,46.0,61025.0,2023-01-13,Sales,Female,Bangladesh,Sylhet,91.2,True,No Review,387.79,0
7253,Diana W.,54.0,57756.0,2017-07-12,Sales,Male,United Kingdom,Dhaka,86.8,True,No Review,441.93,0
5168,Alice P.,31.0,68894.0,2017-11-23,Marketing,Female,United Kingdom,Chattogram,122.5,True,No Review,446.18,0
11710,Frank H.,35.0,54384.0,2021-01-26,Sales,Female,United States,Dhaka,91.9,True,No Review,282.31,0
7526,Charlie O.,23.0,74404.5,2015-02-24,Hr,Female,United States,Chattogram,50.1,True,No Review,478.39,0
16914,Hasan O.,26.0,92607.0,2022-05-30,Sales,Male,United States,Sylhet,65.8,True,No Review,321.31,0
11381,Grace W.,31.0,111828.0,2010-03-06,Hr,Female,United States,Dhaka,115.7,True,No Review,223.82,0
19744,Bob M.,44.0,48032.0,2020-05-15,Sales,Male,Bangladesh,Dhaka,110.3,True,No Review,402.31,0
15564,Grace N.,41.0,45134.0,2017-07-12,Hr,Male,United States,Rajshahi,93.1,True,No Review,277.35,0
16670,Bob W.,23.0,83272.0,2012-03-12,Marketing,Male,United States,Chattogram,50.5,True,No Review,110.38,0
14027,Grace U.,39.0,83447.0,2018-01-19,Marketing,Female,United Kingdom,Dhaka,125.2,True,No Review,74.81,0
16261,Ira P.,37.0,79237.0,2023-08-19,Sales,Female,United States,Dhaka,82.4,True,No Review,52.97,0
16911,Hasan E.,36.0,105547.0,2015-04-08,Sales,Male,United States,Chattogram,103.0,True,No Review,244.98000000000002,1
9383,Eve W.,63.0,45551.0,2020-10-27,Hr,Male,Bangladesh,Khulna,109.0,True,No Review,427.55,0
9487,Hasan U.,34.0,70078.0,2018-12-16,Engineering,Male,United States,Sylhet,77.0,True,No Review,330.99,0
19215,John T.,38.0,93045.0,2018-12-16,Engineering,Male,United States,Sylhet,62.3,True,No Review,53.72,0
1372,Ira J.,61.0,71950.0,2018-05-22,Sales,Male,Bangladesh,Khulna,125.3,True,No Review,162.22,0
11179,John I.,63.0,109246.0,2019-04-16,Engineering,Male,Bangladesh,Rajshahi,57.4,True,No Review,45.45,0
15458,Eve X.,41.0,102750.0,2019-04-16,Sales,Male,Bangladesh,Khulna,60.0,True,No Review,218.71,0
17778,Diana N.,55.0,72463.0,2015-07-17,Marketing,Female,Bangladesh,Khulna,81.6,True,No Review,374.34,0
12517,Ira F.,34.0,59749.0,2021-08-05,Sales,Male,Bangladesh,Rajshahi,101.7,True,No Review,24.37,0
12074,Ira N.,53.0,106101.0,2022-07-14,Engineering,Female,Bangladesh,Rajshahi,86.8,True,No Review,363.31,1
2343,Charlie E.,58.0,109031.0,2018-03-19,Engineering,Female,United States,Rajshahi,86.8,True,No Review,164.08,0
2835,Eve M.,33.0,92990.0,2020-12-01,Sales,Female,United Kingdom,Sylhet,85.6,True,No Review,286.98,0
12924,Hasan C.,62.0,71572.0,2017-07-12,Finance,Female,United States,Chattogram,101.6,True,No Review,236.02,0
15847,John B.,20.0,78372.0,2011-09-18,Sales,Male,United States,Sylhet,106.3,True,No Review,282.68,0
12948,Frank A.,49.0,75115.0,2016-06-23,Finance,Male,Bangladesh,Sylhet,54.4,True,No Review,101.82,0
13678,Charlie X.,55.0,80539.0,2012-12-16,Finance,Male,United States,Dhaka,105.1,True,No Review,308.12,0
17694,John X.,47.0,100181.0,2012-12-16,Finance,Female,United States,Khulna,75.1,True,No Review,337.38,0
9992,Ira X.,44.0,68318.0,2017-07-12,Sales,Male,Bangladesh,Dhaka,63.0,True,No Review,27.02,0
4110,Grace Z.,30.0,116878.0,2017-07-12,Hr,Female,United States,Chattogram,116.4,True,No Review,109.13,0
9484,Ira M.,22.0,15000.0,2019-02-23,Finance,Male,Bangladesh,Rajshahi,78.5,True,No Review,328.53,0
17515,Frank T.,19.0,40568.0,2024-08-11,Hr,Female,United States,Sylhet,52.1,True,No Review,213.06,0
8743,Alice B.,31.0,93379.0,2017-04-26,Hr,Female,United States,Sylhet,110.3,True,No Review,238.24,0
11233,Eve E.,37.0,71562.0,2019-07-26,Sales,Male,United States,Sylhet,111.3,True,No Review,58.02,0
209,Alice T.,52.0,33785.0,2016-01-24,Finance,Male,Bangladesh,Chattogram,86.8,True,No Review,302.13,0
8659,Eve M.,53.0,99619.0,2021-03-25,Sales,Male,United States,Dhaka,73.7,True,No Review,488.91,0
6618,Bob E.,31.0,96193.0,2024-02-21,Hr,Male,United States,Rajshahi,84.0,True,No Review,179.78,0
13741,Diana W.,40.0,81866.0,2023-02-10,Engineering,Male,United States,Chattogram,123.5,True,No Review,319.86,0
13890,Grace V.,55.0,59513.0,2017-08-01,Finance,Female,United Kingdom,Chattogram,46.9,True,No Review,121.02,0
1303,John B.,41.0,115759.0,2017-07-12,Hr,Male,United States,Chattogram,98.1,True,No Review,441.31,0
6075,Charlie L.,51.0,71209.0,2015-12-25,Marketing,Female,Bangladesh,Khulna,113.2,True,No Review,405.88,0
2060,Grace J.,50.0,42829.0,2010-06-17,Engineering,Male,Bangladesh,Rajshahi,83.7,True,No Review,491.57,0
7786,Bob W.,34.0,50549.0,2014-01-11,Finance,Male,United States,Khulna,101.8,True,No Review,387.93,0
7897,Hasan E.,20.0,63387.0,2012-03-22,Engineering,Male,United Kingdom,Rajshahi,81.6,True,No Review,482.43,0
16964,Diana X.,30.0,64449.0,2015-11-16,Marketing,Male,United States,Dhaka,96.6,True,No Review,143.51,0
4880,Hasan C.,40.0,81481.0,2021-01-16,Sales,Male,Bangladesh,Dhaka,97.8,True,No Review,493.52,0
7639,Diana B.,36.0,69309.0,2019-10-24,Sales,Male,Bangladesh,Chattogram,90.5,True,No Review,396.24,0
12705,Ira J.,19.0,38397.0,2022-08-15,Finance,Male,United States,Khulna,64.2,True,No Review,79.87,0
5058,Alice U.,26.0,91048.0,2014-07-28,Finance,Female,United States,Sylhet,67.5,True,No Review,236.76,0
8439,Eve O.,54.0,90817.0,2024-04-05,Marketing,Male,Bangladesh,Khulna,74.0,True,No Review,255.09,0
19418,Bob O.,51.0,54309.0,2013-07-14,Sales,Female,Bangladesh,Khulna,121.4,True,No Review,56.19,0
15585,John O.,41.0,87360.0,2013-05-14,Sales,Male,United States,Rajshahi,108.9,True,No Review,244.98000000000002,0
12024,Eve O.,33.0,89802.0,2020-05-15,Marketing,Female,United States,Khulna,68.3,True,No Review,36.7,1
12584,Grace C.,55.0,113517.0,2022-09-08,Marketing,Male,United Kingdom,Rajshahi,53.5,True,No Review,343.96,0
16523,Bob X.,53.0,69205.0,2022-12-05,Hr,Female,United Kingdom,Dhaka,112.9,True,No Review,365.77,0
19716,John K.,35.0,60817.0,2022-06-23,Sales,Male,United Kingdom,Rajshahi,117.0,True,No Review,113.98,0
19451,Grace E.,41.0,115459.0,2015-11-26,Finance,Male,Bangladesh,Rajshahi,100.0,True,No Review,104.38,0
6194,Charlie M.,60.0,93461.0,2022-06-12,Finance,Male,Bangladesh,Khulna,63.7,True,No Review,205.85,0
18515,John J.,60.0,100818.0,2017-07-12,Engineering,Male,United States,Sylhet,100.8,True,No Review,170.97,0
14404,Ira D.,20.0,104826.0,2023-07-17,Marketing,Female,Bangladesh,Dhaka,107.8,True,No Review,327.99,0
17227,Diana U.,58.0,69630.0,2024-05-20,Finance,Male,Bangladesh,Chattogram,76.7,True,No Review,224.77,0
16210,Diana E.,48.0,62612.0,2017-07-12,Marketing,Male,Bangladesh,Chattogram,74.4,True,No Review,28.57,0
7112,Alice O.,29.0,77862.0,2017-06-23,Sales,Female,United States,Chattogram,53.0,True,No Review,362.53,0
18405,Grace F.,45.0,85228.0,2021-01-14,Engineering,Male,Bangladesh,Sylhet,86.8,True,No Review,33.96,0
